text,source,timestamp,url,label
"1. Curr Drug Saf. 2026 Jan 15. doi: 10.2174/0115748863381665251007134519. Online ahead of print. In vivo Tissue Reaction Assessment of a Novel Polycaprolacton-based Endodontic Sealer in Rat Model. Attari K(1)(2), Janani M(2), Shahi S(1), Aghbali A(3), Mesgari-Abbasi M(4), Dizaj SM(5). Author information: (1)Dental and Periodontal Research Center, Tabriz University of Medical Sciences, Tabriz, Iran. (2)Department of Endodontics, Faculty of Dentistry, Tabriz University of Medical Sciences, Tabriz, Iran. (3)Department of Oral and Maxillofacial Pathology, Faculty of Dentistry, Tabriz University of Medical Sciences, Tabriz, Iran. (4)Drug Applied Research Center, Tabriz University of Medical Sciences, Tabriz, Iran. (5)Department of Dental Biomaterials, Faculty of Dentistry, Tabriz University of Medical Sciences, Tabriz, Iran. INTRODUCTION: One of the most important materials needed for root canal therapy is a sealer. The aim of this study was to assess the tissue reaction of a n",PubMed,2026-01-28T18:38:24.124724,https://pubmed.ncbi.nlm.nih.gov/41582377/,Side Effects
"1. Curr Med Chem. 2026 Jan 15. doi: 10.2174/0109298673405492251015050308. Online ahead of print. Synthesis and Biological Evaluation of Rigid Benztropine Analogues with Potential DAT Inhibition Activity: A Prospect in Parkinson's Disease Treatment. Hernández-Velázquez ED(1), Hernández-Cortés A(2), Chacón-García L(3), Ortíz-Alvarado R(4), Segura-Quezada LA(1), Gasca-Martínez D(2), Alba-Betancourt C(5), Solorio-Alvarado CR(1). Author information: (1)Universidad de Guanajuato, Campus Guanajuato, División de Ciencias Naturales y Exactas, Departamento de Química, Noria Alta S/N, 36050, Guanajuato, Gto., México. (2)Instituto de Neurobiología, Universidad Nacional Autónoma de México. Juriquilla, 76230, Querétaro, Qro., México. (3)Universidad Michoacana de San Nicolás de Hidalgo, Laboratorio de síntesis y diseño molecular, Morelia, Mexico. (4)Departamento de farmacobiología, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Michoacán. (5)Universidad de Guanajuato, Campus G",PubMed,2026-01-28T18:38:26.119866,https://pubmed.ncbi.nlm.nih.gov/41582357/,Side Effects
"1. CNS Neurol Disord Drug Targets. 2026 Jan 15. doi: 10.2174/0118715273388215251118055754. Online ahead of print. Therapeutic Potential of Nutritional Modulators in Traumatic Brain Injury: A Systematic Review. Kaur R(1), Singh S(1). Author information: (1)Neuropharmacology Division, Department of Pharmacology, ISF College of Pharmacy, Moga, Punjab, 142001, India. INTRODUCTION: Traumatic brain injury (TBI) is a significant cause of mortality and longterm disability worldwide, presenting a critical challenge to clinical management and public health. It triggers a cascade of complex biochemical events, such as oxidative stress and inflammation, that worsen neurological and cognitive deficits over time. This review aims to synthesize current evidence on how nutritional interventions, particularly vitamins, omega-3 fatty acids, and probiotics, may mitigate these pathological processes and support brain recovery. METHOD: Literature was systematically searched using PubMed, Goog",PubMed,2026-01-28T18:38:29.766421,https://pubmed.ncbi.nlm.nih.gov/41582352/,Clinical Trials
"1. J Addict Med. 2026 Jan 26. doi: 10.1097/ADM.0000000000001654. Online ahead of print. A Long-acting Naltrexone Implant (iSTEP-N) for Opioid Use Disorder: First-in-Human Phase I Trial. Cohen SM, Benner J, Soni P, Ravis WR, Bertoch T, Ransom J, Berman J. OBJECTIVES: iSTEP-N is a novel, bioresorbable, subcutaneous implant designed to release naltrexone for 6-12 months after a single procedure and improve adherence. This first-in-human study evaluated the safety and pharmacokinetics of iSTEP-N. METHODS: This was a single-center, randomized, double-blind, placebo-controlled, single-ascending-dose trial. Sixteen healthy adults (6 females and 10 males) were assigned to receive either 1 implant (4.8 g naltrexone), 2 implants (9.6 g naltrexone), or placebo implants. Participants were followed for 12 weeks, after which implants were removed per regulatory requirement. Plasma naltrexone concentrations and safety outcomes were assessed throughout. RESULTS: All participants completed",PubMed,2026-01-28T18:38:34.443059,https://pubmed.ncbi.nlm.nih.gov/41582307/,Clinical Trials
"1. Ren Fail. 2026 Dec;48(1):2610895. doi: 10.1080/0886022X.2025.2610895. Epub 2026 Jan 25. A tri-scale in silico framework integrating pharmacovigilance and mechanistic modeling suggests tepotinib-associated acute kidney injury risk. Zheng R(1)(2), Chen J(1)(2), Han J(1), Lyu J(1), Wang Q(1), Deng M(1), Lu J(3), Bai Z(1). Author information: (1)Department of Nephrology, People's Hospital of Qianxinan Prefecture, Guizhou, ChinaXingyi. (2)Clinical College, Zunyi Medical University, Guizhou, ChinaZunyi. (3)Department of Nursing, Southwest Guizhou Vocational and Technical College Nationalities, Guizhou, China Xingyi. Proactive safety evaluation of molecularly targeted therapies requires generalizable frameworks that integrate real-world evidence with mechanistic insights. As a case in point, tepotinib, a mesenchymal-epithelial transition (MET) inhibitor for non-small cell lung cancer, has a known pulmonary toxicity profile, but its link to acute kidney injury (AKI) and underly",PubMed,2026-01-28T18:38:39.899182,https://pubmed.ncbi.nlm.nih.gov/41582009/,Side Effects
"1. Chem Biodivers. 2026 Jan;23(1):e01824. doi: 10.1002/cbdv.202501824. Elucidating the Mechanism of Modified Yiguanjian against Anti-Tuberculosis Drug-Induced Liver Injury via Integrated Pharmacology and Metabolomics. Tu Y(1), Wei M(2), Wu X(3), Du S(4), Ou J(5), Yang J(1), Liu X(1), Huang J(1), Jiao A(1), Wu C(6). Author information: (1)College of Pharmacy, Guangxi Medical University, Nanning, China. (2)Department of Internal Medicine, Luocheng Mulam Autonomous County Traditional Chinese Medicine Hospital, Hechi, China. (3)College of Basic Medicine, Guangxi University of Traditional Chinese Medicine, Nanning, China. (4)Department of Pharmacy, Nanning Eighth People's Hospital, Nanning, China. (5)Department of Traditional Chinese Medicine, HIV/AIDS Clinical Treatment Center of Guangxi (Nanning) and The Fourth People's Hospital of Nanning, Nanning, China. (6)Department of Pharmacy, HIV/AIDS Clinical Treatment Center of Guangxi (Nanning) and The Fourth People's Hospital of Nanni",PubMed,2026-01-28T18:38:47.916081,https://pubmed.ncbi.nlm.nih.gov/41578885/,Side Effects
"1. Cancer Rep (Hoboken). 2026 Jan;9(1):e70466. doi: 10.1002/cnr2.70466. Outcomes and Management of Dermatologic Toxicity Following Enfortumab Vedotin Rechallenge in Patients With Metastatic Urothelial Carcinoma: A Retrospective Single-Center Study. Kawahara T(1), Nagumo Y(1), Yamaguchi A(1), Hamada K(1), Tanuma K(1), Nitta S(1), Shiga M(1), Ikeda A(1), Kandori S(1), Hoshi A(1), Nishiyama H(1). Author information: (1)Department of Urology, Faculty of Medicine, University of Tsukuba, Tsukuba, Ibaraki, Japan. BACKGROUND: Enfortumab vedotin (EV) has demonstrated clinical benefits as a third-line monotherapy after chemotherapy and immune checkpoint inhibitors and is currently established, in combination with pembrolizumab, as a first-line standard therapy for metastatic urothelial carcinoma (mUC). However, dermatologic adverse events (DAEs) are common and may necessitate treatment interruption. While EV rechallenge is often considered, evidence regarding the recurrence and man",PubMed,2026-01-28T18:38:55.769201,https://pubmed.ncbi.nlm.nih.gov/41578675/,Side Effects
"1. Medicine (Baltimore). 2026 Jan 23;105(4):e47276. doi: 10.1097/MD.0000000000047276. Crizotinib-induced hyperlipidemia in advanced lung adenocarcinoma: A case report and literature review. Ren S(1), Chen R. Author information: (1)Department of Respiratory and Critical Care Medicine, Shanghai Public Health Clinical Center, Shanghai, China. RATIONALE: Crizotinib is a multi-target small molecule tyrosine kinase inhibitor that specifically targets anaplastic lymphoma kinase, mesenchymal-epithelial transition factor/hepatocyte growth factor receptor, and c-ROS oncogene 1 (ROS1). Its primary application in clinical settings is for the treatment of advanced non-small-cell lung cancer characterized by anaplastic lymphoma kinase-positive and/or ROS1 fusion gene-positive status. Hyperlipidemia is a rarely documented adverse reaction to crizotinib, with its underlying mechanisms and clinical management strategies remaining unclear. PATIENT CONCERNS: Significant dyslipidemia was obs",PubMed,2026-01-28T18:38:58.475102,https://pubmed.ncbi.nlm.nih.gov/41578599/,Side Effects
"1. Br Dent J. 2026 Jan;240(2):89-92. doi: 10.1038/s41415-025-9199-9. Epub 2026 Jan 23. Disulfiram-like reaction due to the interaction between vaping and metronidazole: a case report. Strickland-Baker M(1). Author information: (1)St George´s Dental Practice, Chorley, United Kingdom. msbdental@gmail.com. The product information leaflet for metronidazole highlights a potential interaction with propylene glycol-containing substances, which may result in a disulfiram-like reaction. While dentists routinely advise patients to avoid alcohol during metronidazole therapy for this reason, there is limited awareness within the dental profession that e-cigarette liquids also contain propylene glycol and may pose a similar risk. This case report highlights a suspected drug interaction between metronidazole and propylene glycol from e-cigarette use, leading to a disulfiram-like reaction in a healthy 25-year-old male. Thorough history-taking and clear patient guidance regarding vaping",PubMed,2026-01-28T18:39:00.479065,https://pubmed.ncbi.nlm.nih.gov/41577777/,Side Effects
"1. JBJS Case Connect. 2026 Jan 23;16(1). doi: 10.2106/JBJS.CC.25.00470. eCollection 2026 Jan 1. Drug Reaction with Eosinophilia and Systemic Symptoms Following Antibiotic Cement Spacer Placement: A Case Report. Arnold JC(1), Druten E(1), Kowal R(2), Szatkowski J(1), Lopas LA(1). Author information: (1)Department of Orthopaedic Surgery, Indiana University School of Medicine, Indianapolis, Indiana. (2)Department of Pathology and Laboratory Medicine, Indiana University School of Medicine, Indianapolis, Indiana. CASE: A 44-year-old woman with an infected pilon fracture nonunion developed Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS) after prolonged intravenous vancomycin and implantation of a vancomycin/tobramycin-loaded antibiotic cement spacer (ACS). Fevers, rash, and eosinophilia persisted despite stopping systemic vancomycin and starting corticosteroids. ACS explantation led to symptom resolution; however, severe thrombocytopenia developed, requiring thera",PubMed,2026-01-28T18:39:02.666058,https://pubmed.ncbi.nlm.nih.gov/41576208/,Side Effects
"1. J Clin Pharmacol. 2026 Jan;66(1):e70139. doi: 10.1002/jcph.70139. Clinical Impact of Adjusted Valproic Acid Level in Patients with Hypoalbuminemia: A Single-Center Cohort Study. Naheet RB(1), Al Sulaiman K(1)(2)(3)(4)(5), Aloufi K(1), Alharthi AF(6), AlFaifi M(7), Nazer L(8), Shawaqfeh M(2)(3), Alshehri AM(1)(2)(3), Abutaleb M(9), Alarifi A(3)(10), Alshehri AA(11), Al-Ani AH(12), Saggaf O(13), Vishwakarma R(14), Alharbi M(15), Alnaser D(16), Alrashdi S(16), Jaly AA(17), Alenezi F(3)(18)(19), Alkhlewi M(3)(18)(19), Alanazi A(20), Aljuhani O(21). Author information: (1)Pharmaceutical Care Department, King Abdulaziz Medical City, Ministry of National Guard-Health Affairs, Riyadh, Saudi Arabia. (2)College of Pharmacy, King Saud bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia. (3)King Abdullah International Medical Research Center (KAIMRC), Riyadh, Saudi Arabia. (4)Saudi Critical Care Pharmacy Research (SCAPE) Platform, Riyadh, Saudi Arabia. (5)Saudi Society",PubMed,2026-01-28T18:39:04.534844,https://pubmed.ncbi.nlm.nih.gov/41574403/,Side Effects
"1. J Pharm Pharm Sci. 2026 Jan 7;28:15597. doi: 10.3389/jpps.2025.15597. eCollection 2025. Refined pharmacovigilance assessment of immune checkpoint inhibitors-related bullous pemphigoid: a multi-methodological approach utilizing FAERS database. Wang Y(1), Yang LY(1), Zuo YG(1). Author information: (1)Department of Dermatology, State Key Laboratory of Complex Severe and Rare Diseases, PUMC Hospital, CAMS and PUMC, National Clinical Research Center for Dermatologic and Immunologic Diseases, Beijing, China. OBJECTIVES: To evaluate the potential risk of bullous pemphigoid (BP) in patients treated with immune checkpoint inhibitors (ICIs) and to characterize ICI-related BP (irBP) using the United States Food and Drug Administration Adverse Event Reporting System (FAERS) database. METHODS: The present study conducted a disproportionality analysis leveraging FAERS database, spanning the first quarter (Q1) of 2004-2025 Q1. To ensure robust signal detection, we employed a quadruple",PubMed,2026-01-28T18:39:08.600341,https://pubmed.ncbi.nlm.nih.gov/41574227/,Side Effects
"1. North Clin Istanb. 2025 Dec 10;12(6):661-666. doi: 10.14744/nci.2025.92593. eCollection 2025. Severe cutaneous adverse drug reactions due to antituberculosis drugs and their management. Keren M(1), Aynaci A(1), Bulut I(1), Demir NC(1), Babalik A(2), Selcuk A(3). Author information: (1)Department of Immunology and Allergy, Sureyyapasa Chest Diseases and Thoracic Surgery Training and Research Hospital, Istanbul, Turkiye. (2)Department of Tuberculosis, Sureyyapasa Chest Diseases and Thoracic Surgery Training and Research Hospital, Istanbul, Turkiye. (3)Department of Immunology and Allergy, Gulhane Training and Research Hospital, Ankara, Turkiye. OBJECTIVE: Tuberculosis and drug reactions due to antituberculosis drugs are important public health problems. Severe cutaneous adverse drug reactions (SCARs) due to antituberculosis drugs are factor that makes tuberculosis treatment difficultchallenging. In this real-life study, we present our experience with SCARs due to antitube",PubMed,2026-01-28T18:39:12.550588,https://pubmed.ncbi.nlm.nih.gov/41574143/,Side Effects
"1. Front Immunol. 2026 Jan 7;16:1722171. doi: 10.3389/fimmu.2025.1722171. eCollection 2025. The relationship of chemokine levels and the type of symptoms caused by NSAIDs or alcohol in patients with NSAIDs-exacerbated respiratory disease. Frachowicz-Guerreiro K(1), Gajewski A(1), Chałubiński M(1), Wardzyńska A(1). Author information: (1)Department of Immunology and Allergy, Medical University of Lodz, Lodz, Poland. INTRODUCTION: Nonsteroidal anti-inflammatory drug (NSAID)-exacerbated respiratory disease (N-ERD) is an asthma phenotype with a complex pathogenesis involving chemokine-mediated inflammation. This study aimed to evaluate the association between chemokine levels and symptoms triggered by NSAIDs and alcohol in patients with N-ERD. METHODS: Seventy-two subjects (41 N-ERD, 20 NSAID-tolerant asthma [NTA], and 11 healthy controls) were assessed via questionnaire, lung function tests, and measurement of selected chemokines in serum, urine, and exhaled breath condensat",PubMed,2026-01-28T18:39:14.656981,https://pubmed.ncbi.nlm.nih.gov/41573581/,Side Effects
"1. Naunyn Schmiedebergs Arch Pharmacol. 2026 Jan 23. doi: 10.1007/s00210-026-05023-3. Online ahead of print. Association between three lipid-lowering drugs and amnesia: a real-world pharmacovigilance study. Chen J(1)(2), Wu Y(1)(2), Liu Y(1)(2), Zhai X(1)(2), Yang X(1)(2), Tang X(1)(2), Zhu Q(1)(2), Chen Z(1)(2), Li W(1)(2), Zhu Y(3)(4), Wu M(5)(6). Author information: (1)Department of Neurology, Affiliated Hospital of Nanjing University of Chinese Medicine, 155 Hanzhong Road, Nanjing, 210029, People's Republic of China. (2)Department of Neurology, Jiangsu Province Hospital of Chinese Medicine, 155 Hanzhong Road, Nanjing, 210029, China. (3)Department of Neurology, Affiliated Hospital of Nanjing University of Chinese Medicine, 155 Hanzhong Road, Nanjing, 210029, People's Republic of China. zy1987424@163.com. (4)Department of Neurology, Jiangsu Province Hospital of Chinese Medicine, 155 Hanzhong Road, Nanjing, 210029, China. zy1987424@163.com. (5)Department of Neurology, Affil",PubMed,2026-01-28T18:39:17.282193,https://pubmed.ncbi.nlm.nih.gov/41571902/,Side Effects
"1. Naunyn Schmiedebergs Arch Pharmacol. 2026 Jan 23. doi: 10.1007/s00210-026-04983-w. Online ahead of print. Social media data and its potential for pharmacovigilance: a comparative analysis of reported prevalences regarding drug-induced gingival overgrowth (DIGO). Ried PFG(1), Seifert R(2). Author information: (1)Institute of Pharmacology, Hannover Medical School, Carl-Neuberg-Str. 1, D-30625, Hannover, Germany. (2)Institute of Pharmacology, Hannover Medical School, Carl-Neuberg-Str. 1, D-30625, Hannover, Germany. seifert.roland@mh-hannover.de. Drug-induced gingival overgrowth (DIGO) is an increasingly relevant topic among dentists, physicians and patients as well. Due to high prescription rates of calcium channel blockers, anticonvulsants and immunosuppressants, the prevalences of this adverse effect should not be underestimated. To identify differences in the prevalence rates presented, but also possible similarities in the available data, we compared information from",PubMed,2026-01-28T18:39:22.518940,https://pubmed.ncbi.nlm.nih.gov/41571901/,Side Effects
"1. Eur J Hosp Pharm. 2026 Jan 22:ejhpharm-2025-004858. doi: 10.1136/ejhpharm-2025-004858. Online ahead of print. Drug rash with eosinophilia and systemic symptoms: descriptive analysis of pharmacovigilance. Castellana E(1), Chiappetta MR(2). Author information: (1)Hospital Pharmacy, Azienda Ospedaliero Universitaria Città della Salute e della Scienza di Torino, Turin, Italy ecastellana@cittadellasalute.to.it. (2)Hospital Pharmacy, Azienda Ospedaliero Universitaria Città della Salute e della Scienza di Torino, Turin, Italy. OBJECTIVES: Drug rash with eosinophilia and systemic symptoms (DRESS) is a rare but potentially fatal adverse drug reaction characterised by cutaneous and systemic involvement. This study aimed to analyse patients with DRESS reported through the US Food and Drug Administration Adverse Event Reporting System (FAERS). METHODS: All DRESS reports submitted to FAERS between 1 January 2003 and 13 October 2025 were extracted. Patient characteristics were analys",PubMed,2026-01-28T18:39:25.391133,https://pubmed.ncbi.nlm.nih.gov/41571447/,Side Effects
"1. BMJ Case Rep. 2026 Jan 22;19(1):e268222. doi: 10.1136/bcr-2025-268222. Leukemoid reaction following ferric carboxymaltose infusion in an elderly patient. Mantry V(1), Rao A(1), Das S(1), Chakrawarty A(2). Author information: (1)Department of Geriatric Medicine, All India Institute Of Medical Sciences New Delhi, New Delhi, Delhi, India. (2)Department of Geriatric Medicine, All India Institute Of Medical Sciences New Delhi, New Delhi, Delhi, India pat_avinash@rediffmail.com. Leukemoid reaction, a non-malignant leucocytosis (total leucocyte count≥30 000-50 000 /mm³) is typically triggered by infection, malignancy or drug exposure. Its occurrence after intravenous iron infusion is rare. An elderly man in his mid-70s with a history of prostate cancer (in remission), hypertension and osteoarthritis developed acute onset leucocytosis (>30 000/mm³) with systemic inflammatory signs (myalgia, malaise, elevated C reactive protein), transaminitis and acute kidney injury following h",PubMed,2026-01-28T18:39:28.338052,https://pubmed.ncbi.nlm.nih.gov/41571391/,Side Effects
"1. Int J Clin Pharmacol Ther. 2026 Jan 26. doi: 10.5414/CP204826. Online ahead of print. Epidemiological characteristics of severe skin adverse reactions caused by immune checkpoint inhibitors based on case reports. Tang SN, Ma XW, Zhang XY, Zhang NN, Wang F, Ye FL, Chen NN, Yang P, Zhu NN. OBJECTIVE: To investigate the epidemiological characteristics of severe cutaneous adverse reactions (cirAEs) induced by immune checkpoint inhibitors (ICIs) and to provide evidence for the rational clinical use of ICIs and pharmacovigilance for cutaneous toxicities. MATERIALS AND METHODS: We systematically searched the PubMed, MEDLINE, EMBASE, CNKI, and Wanfang databases using keywords including ""immune checkpoint inhibitors,"" ""cutaneous adverse reactions,"" ""cutaneous toxicity,"" ""induced,"" and ""case,"" and their combinations to identify detailed case reports on cirAEs. Data on patient demographics (sex and age), primary cancer type, ICI use, time to cirAE onset, cirAE severity grading, an",PubMed,2026-01-28T18:39:34.168979,https://pubmed.ncbi.nlm.nih.gov/41582647/,Side Effects
"1. Clin Psychopharmacol Neurosci. 2026 Feb 28;24(1):197-201. doi: 10.9758/cpn.25.1317. Epub 2025 Sep 11. Lingual Dyskinesia Developing after the First Dose of Methylphenidate Treatment in a Child with Neurodevelopmental Disorders: Genetic Predispositions. Karagöz D(1), Kurt HİZ(1), Şahin N(1). Author information: (1)Department of Child and Adolescent Psychiatry, Muğla Sıtkı Koçman University Faculty of Medicine, Muğla, Turkey. Methylphenidate is generally well tolerated, but it often causes sleep disturbances, less commonly suppresses appetite, and may lead to neurological and movement disorders such as tics, dyskinesia, and psychosis. Among movement disorders, acute dyskinesias are particularly rare but clinically significant, as highlighted in recent pharmacovigilance data. Dopamine receptor hypersensitivity and excessive dopamine signaling, disturbances in other neurotransmitter systems, and genetic predisposition are some of the mechanisms thought to contribute to dys",PubMed,2026-01-28T18:39:36.305240,https://pubmed.ncbi.nlm.nih.gov/41582482/,Side Effects
"1. Ther Drug Monit. 2026 Jan 26. doi: 10.1097/FTD.0000000000001444. Online ahead of print. Impact of War-Related Bowel Resection on Pain Management: Is There Need for a Tailored Prescribing Approach? A Letter to the Editor. Maisonneuve S(1), Tbibi Y(1), Drevin G(1), Briet M(1)(2)(3), Abbara C(1). Author information: (1)Service de Pharmacologie-Toxicologie et Pharmacovigilance, Centre Hospitalo-Universitaire d'Angers, Angers, France. (2)Université d'Angers, Angers, France. (3)Univ. Angers, UMR CNRS 6015, Inserm U1083, Unité MitoVasc, Team Carme, SFR ICAT, Angers, France. DOI: 10.1097/FTD.0000000000001444 PMID: 41582319 Conflict of interest statement: The authors declare no conflict of interest.",PubMed,2026-01-28T18:39:39.030474,https://pubmed.ncbi.nlm.nih.gov/41582319/,Side Effects
"1. Ren Fail. 2026 Dec;48(1):2610895. doi: 10.1080/0886022X.2025.2610895. Epub 2026 Jan 25. A tri-scale in silico framework integrating pharmacovigilance and mechanistic modeling suggests tepotinib-associated acute kidney injury risk. Zheng R(1)(2), Chen J(1)(2), Han J(1), Lyu J(1), Wang Q(1), Deng M(1), Lu J(3), Bai Z(1). Author information: (1)Department of Nephrology, People's Hospital of Qianxinan Prefecture, Guizhou, ChinaXingyi. (2)Clinical College, Zunyi Medical University, Guizhou, ChinaZunyi. (3)Department of Nursing, Southwest Guizhou Vocational and Technical College Nationalities, Guizhou, China Xingyi. Proactive safety evaluation of molecularly targeted therapies requires generalizable frameworks that integrate real-world evidence with mechanistic insights. As a case in point, tepotinib, a mesenchymal-epithelial transition (MET) inhibitor for non-small cell lung cancer, has a known pulmonary toxicity profile, but its link to acute kidney injury (AKI) and underly",PubMed,2026-01-28T18:39:41.461013,https://pubmed.ncbi.nlm.nih.gov/41582009/,Side Effects
"1. J Ethnopharmacol. 2026 Jan 23:121170. doi: 10.1016/j.jep.2026.121170. Online ahead of print. Understanding Senna Risks: Evidence from the FDA Adverse Event Reporting System. Zhao J(1), Chen Y(1), Du C(2), Zhang W(1), Liu W(1), Chen J(1), Ma S(3), Yao Y(4). Author information: (1)Hebei (Chengde) Industrial Technology Institute of Chinese Medicinal Materials, Chengde Medical University, Chengde, 067000, China. (2)School of Basic Medicine, Chengde Medical University, Chengde, 067000, China. (3)Hebei (Chengde) Industrial Technology Institute of Chinese Medicinal Materials, Chengde Medical University, Chengde, 067000, China. Electronic address: 630853162@qq.com. (4)Department of Pharmacy, the Affiliated Hospital of Chengde Medical University, Chengde, 067000, China. Electronic address: yaoyh_gc@163.com. ETHNOPHARMACOLOGICAL RELEVANCE: Senna, a medicinal plant widely utilized across the globe and classified within the leguminous family, is traditionally characterized by its sw",PubMed,2026-01-28T18:39:43.970927,https://pubmed.ncbi.nlm.nih.gov/41581791/,Side Effects
"1. Adv Healthc Mater. 2026 Jan 24:e05502. doi: 10.1002/adhm.202505502. Online ahead of print. One Stone, Four Birds: Multiple Modulation of Infarct Microenvironment-Based ROS-Responsive Hydrogel for Cardiac Repair. Feng K(1), An J(1), Zhang X(1), Li G(1), Ruan Y(1), Huang H(1), Sun Y(2), Liu X(3), Sun X(1). Author information: (1)State Key Laboratory of Natural Medicines, Key Laboratory of Drug Quality Control and Pharmacovigilance, School of Pharmacy, China Pharmaceutical University, Nanjing, China. (2)General Practice Department, Nanjing Hospital of Chinese Medicine affiliated to Nanjing University of Chinese Medicine, Nanjing, China. (3)Research Center, The Second Hospital of Nanjing, Affiliated to Nanjing University of Chinese Medicine, Nanjing, P. R. China. Myocardial infarction (MI) is a worldwide disease with high prevalence and mortality, but it still lacks efficient therapeutic strategies. Since it has been found that numerous cell types are involved in the pathol",PubMed,2026-01-28T18:39:46.500609,https://pubmed.ncbi.nlm.nih.gov/41580910/,Brand Perception
"1. BMC Cancer. 2026 Jan 24. doi: 10.1186/s12885-026-15630-1. Online ahead of print. Risk signals and clinical characteristics of serious adverse events of neutropenia associated with pembrolizumab: a FAERS database study. Niu J(1), Xu S(2). Author information: (1)Department of Pharmacy, Beijing Tongren Hospital, Capital Medical University, Beijing, China. njhhappy@sina.com. (2)Department of Pharmacy, Beijing Tongren Hospital, Capital Medical University, Beijing, China. DOI: 10.1186/s12885-026-15630-1 PMID: 41580660 Conflict of interest statement: Declarations. Ethics approval and consent to participate: Not applicable. This study is a retrospective analysis of a publicly available and anonymized database (FAERS). Therefore, institutional review board approval and ethical approval were not required. Consent for publication: Not applicable. This study does not contain any individual person’s data in any form that would require consent for publication. Competing interests: T",PubMed,2026-01-28T18:39:48.468018,https://pubmed.ncbi.nlm.nih.gov/41580660/,Side Effects
"1. Int J STD AIDS. 2026 Jan 24:9564624261419671. doi: 10.1177/09564624261419671. Online ahead of print. Ending Tuberculosis through prevention: Zimbabwe's PEPFAR Tuberculosis preventive treatment scale-up journey (2016-2024). Maphosa T(1), Cham HJ(1), Marisa C(1), Bulaya-Tembo R(2), Peterson A(1), Mhangara M(2), Mushangwe B(3), Mutukwa-Gonese G(3), Makunike-Chikwinya B(3), Nzou C(4), Ingwani A(4), Gwanzura C(5), Kavenga F(5), Mutasa-Apollo T(5), Mugurungi O(5), Shah S(6), Charles M(7), Coggin W(7), Ershova J(7). Author information: (1)Division of Global HIV & TB, U.S. Centers for Disease Control and Prevention, Harare, Zimbabwe. (2)Health Department, United States Agency for International Development, Harare, Zimbabwe. (3)HIV Care and Treatment Program, Zimbabwe Technical Assistance Training & Education Center for Health, Harare, Zimbabwe. (4)HIV Care and Treatment Program, Zimbabwe Association of Church Related Hospitals, Harare, Zimbabwe. (5)AIDS and TB Program, Ministry",PubMed,2026-01-28T18:39:51.028256,https://pubmed.ncbi.nlm.nih.gov/41579393/,Clinical Trials
"1. J Antimicrob Chemother. 2026 Jan 19;81(2):dkag006. doi: 10.1093/jac/dkag006. A disproportionality analysis of adverse events associated with omadacycline based on the FDA adverse event reporting system database. Zhao YL(1), Qu Q(2), Wang YM(1), Zhang YT(1), Qu J(1)(3). Author information: (1)Department of Pharmacy, The Second Xiangya Hospital, Central South University, Changsha 410011, China. (2)Department of Pharmacy, Xiangya Hospital, Central South University, Changsha 410078, China. (3)Hunan Key Laboratory of the Research and Development of Novel Pharmaceutical Preparations, Changsha Medical University, Changsha 410219, China. OBJECTIVE: Omadacycline, a novel aminomethylcycline antibiotic for community-acquired bacterial infections, lacks comprehensive real-world safety data. We evaluated its adverse drug reactions (ADRs) using the FDA Adverse Event Reporting System (FAERS). METHODS: A comprehensive analysis of post-marketing ADR reports submitted to FAERS between the",PubMed,2026-01-28T18:39:55.370472,https://pubmed.ncbi.nlm.nih.gov/41578739/,Side Effects
"1. Diabetes Res Clin Pract. 2026 Jan 21;232:113109. doi: 10.1016/j.diabres.2026.113109. Online ahead of print. Pharmacovigilance analysis of the association between SGLT-2 inhibitors and diabetic foot infections using the FAERS database: An observational study. Jia S(1), Zeng Q(2), Zhu P(1), Liu F(3). Author information: (1)Department of Cardiology, Southwest Hospital, Army Medical University, Chongqing 400038, China. (2)School of Clinical Medicine, Tsinghua University, Beijing 102218, China. (3)Department of Cardiology, Southwest Hospital, Army Medical University, Chongqing 400038, China. Electronic address: 18375762025@163.com. BACKGROUND: Sodium-glucose cotransporter-2 (SGLT-2) inhibitors are widely used for the management of type 2 diabetes mellitus (T2DM) and heart failure (HF). SGLT-2 inhibitors reduce cardiovascular events in T2DM, but concerns persist about diabetic foot infection (DFI). OBJECTIVE: To quantify the association between individual SGLT-2 inhibitors and",PubMed,2026-01-28T18:39:57.454938,https://pubmed.ncbi.nlm.nih.gov/41577298/,Clinical Trials
